book_id,book_title,summary,quantity
1836,The One Minute Manager," gives managers three simple tools that each take 60 seconds or less to use but can tremendously improve their efficiency in getting people to stay motivated, happy, and ready to deliver great work.",4
2903,The One-Page Financial Plan," is a refreshing, fun look at personal finance, that takes away the feeling that financial planning is a burden for the less disciplined, and shows you that you can plan your entire financial future on a single page.",0
1407,The One-Page Financial Plan," is a refreshing, fun look at personal finance, that takes away the feeling that financial planning is a burden for the less disciplined, and shows you that you can plan your entire financial future on a single page.",2
1392,The Opposite Of Spoiled," shows you how to raise financially conscious children, who learn the value of money early on by leading an open dialogue about money, giving them responsibility and teaching them patience.",0
4111,The Opposite Of Spoiled," shows you how to raise financially conscious children, who learn the value of money early on by leading an open dialogue about money, giving them responsibility and teaching them patience.",0
83,The Order Of Time," expands your mind by shattering your commonly held beliefs about time, identifying how the way society views it is merely a construct of the mind and its actual characteristics are a lot more interesting than we all think.",4
2185,The Organized Mind, will show you how to adapt your mind to our modern information culture so  you can work efficiently without feeling exhausted.,3
1679,The Organized Mind, will show you how to adapt your mind to our modern information culture so  you can work efficiently without feeling exhausted.,4
4763,The Organized Mind, will show you how to adapt your mind to our modern information culture so  you can work efficiently without feeling exhausted.,0
5149,The Organized Mind, will show you how to adapt your mind to our modern information culture so  you can work efficiently without feeling exhausted.,1
5242,The Paradox Of Choice," shows you how today’s vast amount of choice makes you frustrated, less likely to choose, more likely to mess up, and less happy overall, before giving you concrete strategies and tips to ease the burden of decision-making.",2
1260,The Paradox Of Choice," shows you how today’s vast amount of choice makes you frustrated, less likely to choose, more likely to mess up, and less happy overall, before giving you concrete strategies and tips to ease the burden of decision-making.",3
2494,The Paradox Of Choice," shows you how today’s vast amount of choice makes you frustrated, less likely to choose, more likely to mess up, and less happy overall, before giving you concrete strategies and tips to ease the burden of decision-making.",0
3894,The Passion Paradox, explains the risks of blindly following what we love to do the most and teaches us how to cultivate our passions in a way that can lead us to a fulfilling life. ,0
4743,The Passion Paradox, explains the risks of blindly following what we love to do the most and teaches us how to cultivate our passions in a way that can lead us to a fulfilling life. ,4
3627,The Passion Paradox, explains the risks of blindly following what we love to do the most and teaches us how to cultivate our passions in a way that can lead us to a fulfilling life. ,3
1099,The Passion Paradox, explains the risks of blindly following what we love to do the most and teaches us how to cultivate our passions in a way that can lead us to a fulfilling life. ,2
2771,The Passion Paradox, explains the risks of blindly following what we love to do the most and teaches us how to cultivate our passions in a way that can lead us to a fulfilling life. ,1
1657,The Passion Paradox, explains the risks of blindly following what we love to do the most and teaches us how to cultivate our passions in a way that can lead us to a fulfilling life. ,0
2158,The Passion Paradox, explains the risks of blindly following what we love to do the most and teaches us how to cultivate our passions in a way that can lead us to a fulfilling life. ,2
4719,The Path Made Clear, contains Oprah Winfrey’s tips for how to discover your real purpose so you can live a life of success and significance.,3
1066,The Path Made Clear, contains Oprah Winfrey’s tips for how to discover your real purpose so you can live a life of success and significance.,1
5120,The Path Made Clear, contains Oprah Winfrey’s tips for how to discover your real purpose so you can live a life of success and significance.,2
2739,The Path Made Clear, contains Oprah Winfrey’s tips for how to discover your real purpose so you can live a life of success and significance.,0
321,The Person You Mean to Be, teaches you how to navigate cognitive biases that may prevent you from forming meaningful relationships and experiencing the world as it is by leading you to wrongful assumptions or limitations about your environment or by anchoring you in your preexisting beliefs.,4
3482,The Person You Mean to Be, teaches you how to navigate cognitive biases that may prevent you from forming meaningful relationships and experiencing the world as it is by leading you to wrongful assumptions or limitations about your environment or by anchoring you in your preexisting beliefs.,0
1965,The Person You Mean to Be, teaches you how to navigate cognitive biases that may prevent you from forming meaningful relationships and experiencing the world as it is by leading you to wrongful assumptions or limitations about your environment or by anchoring you in your preexisting beliefs.,3
3753,The Personal MBA," will save you a few hundred grand by outlining everything you really need to know to get started on a thriving business, none of which is taught in expensive colleges.",1
4122,The Personal MBA," will save you a few hundred grand by outlining everything you really need to know to get started on a thriving business, none of which is taught in expensive colleges.",0
4843,The Personal MBA," will save you a few hundred grand by outlining everything you really need to know to get started on a thriving business, none of which is taught in expensive colleges.",2
3050,The Personal MBA," will save you a few hundred grand by outlining everything you really need to know to get started on a thriving business, none of which is taught in expensive colleges.",3
2130,The Personality Brokers," uncovers the true, yet un-scientific origins of the Myers-Briggs Type Indicator personality test.",3
4138,The Picture of Dorian Gray," tells the story of a young, beautiful man who trades his soul for eternal youth, then descends further and further into a moral abyss — until he discovers there is, after all, a price to pay for his actions.",4
564,The Picture of Dorian Gray," tells the story of a young, beautiful man who trades his soul for eternal youth, then descends further and further into a moral abyss — until he discovers there is, after all, a price to pay for his actions.",3
574,The Picture of Dorian Gray," tells the story of a young, beautiful man who trades his soul for eternal youth, then descends further and further into a moral abyss — until he discovers there is, after all, a price to pay for his actions.",0
1917,The Picture of Dorian Gray," tells the story of a young, beautiful man who trades his soul for eternal youth, then descends further and further into a moral abyss — until he discovers there is, after all, a price to pay for his actions.",1
4148,The Picture of Dorian Gray," tells the story of a young, beautiful man who trades his soul for eternal youth, then descends further and further into a moral abyss — until he discovers there is, after all, a price to pay for his actions.",0
842,The Picture of Dorian Gray," tells the story of a young, beautiful man who trades his soul for eternal youth, then descends further and further into a moral abyss — until he discovers there is, after all, a price to pay for his actions.",3
1927,The Picture of Dorian Gray," tells the story of a young, beautiful man who trades his soul for eternal youth, then descends further and further into a moral abyss — until he discovers there is, after all, a price to pay for his actions.",1
852,The Picture of Dorian Gray," tells the story of a young, beautiful man who trades his soul for eternal youth, then descends further and further into a moral abyss — until he discovers there is, after all, a price to pay for his actions.",2
3391,The Plant Paradox, helps you make better food decisions and eat healthier by arguing that some plant foods that we think are healthy can actually be harming us and making it harder to lose weight. ,1
2480,The Pomodoro Technique," is the simplest way to productively manage your time with only two lists and a timer, by breaking down your workload into small, manageable chunks to stay fresh and focused throughout your day.",4
4892,The Pomodoro Technique," is the simplest way to productively manage your time with only two lists and a timer, by breaking down your workload into small, manageable chunks to stay fresh and focused throughout your day.",2
1894,The Pomodoro Technique," is the simplest way to productively manage your time with only two lists and a timer, by breaking down your workload into small, manageable chunks to stay fresh and focused throughout your day.",1
1576,The Power Of Bad, gives some excellent tips on how to become happier by identifying your tendency toward negativity and what psychology and research have to show you about how to beat it.,1
681,The Power Of Bad, gives some excellent tips on how to become happier by identifying your tendency toward negativity and what psychology and research have to show you about how to beat it.,3
5098,The Power Of Bad, gives some excellent tips on how to become happier by identifying your tendency toward negativity and what psychology and research have to show you about how to beat it.,0
2091,The Power Of Bad, gives some excellent tips on how to become happier by identifying your tendency toward negativity and what psychology and research have to show you about how to beat it.,0
1005,The Power Of Bad, gives some excellent tips on how to become happier by identifying your tendency toward negativity and what psychology and research have to show you about how to beat it.,4
2849,The Power Of Broke," shows you how to leverage having no money into an advantage in business by compensating it with creativity, passion and authenticity.",2
3686,The Power Of Broke," shows you how to leverage having no money into an advantage in business by compensating it with creativity, passion and authenticity.",1
1387,The Power Of Broke," shows you how to leverage having no money into an advantage in business by compensating it with creativity, passion and authenticity.",3
1869,The Power Of Full Engagement,,0
3449,The Power Of Full Engagement,,0
5232,The Power Of Full Engagement,,0
829,The Power Of Full Engagement,,2
4868,The Power Of Full Engagement,,0
2450,The Power Of Full Engagement,,1
1240,The Power Of Full Engagement,,4
4893,The Power Of Habit," helps you understand why habits are at the core of everything you do, how you can change them, and what impact that will have on your life, your business and society.",2
1895,The Power Of Habit," helps you understand why habits are at the core of everything you do, how you can change them, and what impact that will have on your life, your business and society.",4
201,The Power Of Habit," helps you understand why habits are at the core of everything you do, how you can change them, and what impact that will have on your life, your business and society.",1
2481,The Power Of Habit," helps you understand why habits are at the core of everything you do, how you can change them, and what impact that will have on your life, your business and society.",0
1253,The Power Of Habit," helps you understand why habits are at the core of everything you do, how you can change them, and what impact that will have on your life, your business and society.",2
3452,The Power Of Habit," helps you understand why habits are at the core of everything you do, how you can change them, and what impact that will have on your life, your business and society.",3
2931,The Power Of Habit," helps you understand why habits are at the core of everything you do, how you can change them, and what impact that will have on your life, your business and society.",0
2934,The Power Of Less," shows you how to align your life with your most important goals, by finding out what’s really essential, changing your habits one at a time and working focused and productively on only those projects that will lead you to where you really want to go.",2
1255,The Power Of Less," shows you how to align your life with your most important goals, by finding out what’s really essential, changing your habits one at a time and working focused and productively on only those projects that will lead you to where you really want to go.",0
2484,The Power Of Less," shows you how to align your life with your most important goals, by finding out what’s really essential, changing your habits one at a time and working focused and productively on only those projects that will lead you to where you really want to go.",4
1897,The Power Of Less," shows you how to align your life with your most important goals, by finding out what’s really essential, changing your habits one at a time and working focused and productively on only those projects that will lead you to where you really want to go.",4
2064,The Power Of Myth," is a book based on Joseph Campbell and Bill Moyer’s popular 1988 documentary of the same name, explaining where myths come from, why they are so common in society, how they’ve evolved, and what important role they still play in our ever-changing world today.",1
3874,The Power Of Myth," is a book based on Joseph Campbell and Bill Moyer’s popular 1988 documentary of the same name, explaining where myths come from, why they are so common in society, how they’ve evolved, and what important role they still play in our ever-changing world today.",0
4419,The Power Of Myth," is a book based on Joseph Campbell and Bill Moyer’s popular 1988 documentary of the same name, explaining where myths come from, why they are so common in society, how they’ve evolved, and what important role they still play in our ever-changing world today.",4
4381,The Power Of No," is an encompassing instruction manual for you to harness the power of this little word to get healthy, rid yourself of bad relationships, embrace abundance and ultimately say yes to yourself.",3
1245,The Power Of No," is an encompassing instruction manual for you to harness the power of this little word to get healthy, rid yourself of bad relationships, embrace abundance and ultimately say yes to yourself.",3
2464,The Power Of No," is an encompassing instruction manual for you to harness the power of this little word to get healthy, rid yourself of bad relationships, embrace abundance and ultimately say yes to yourself.",0
832,The Power Of No," is an encompassing instruction manual for you to harness the power of this little word to get healthy, rid yourself of bad relationships, embrace abundance and ultimately say yes to yourself.",0
5237,The Power Of No," is an encompassing instruction manual for you to harness the power of this little word to get healthy, rid yourself of bad relationships, embrace abundance and ultimately say yes to yourself.",4
3451,The Power Of No," is an encompassing instruction manual for you to harness the power of this little word to get healthy, rid yourself of bad relationships, embrace abundance and ultimately say yes to yourself.",4
5230,The Power Of Positive Thinking," will show you that the roots of success lie in the mind and teach you how to believe in yourself, break the habit of worrying, and take control of your life by taking control of your thoughts and changing your attitude.",4
1238,The Power Of Positive Thinking," will show you that the roots of success lie in the mind and teach you how to believe in yourself, break the habit of worrying, and take control of your life by taking control of your thoughts and changing your attitude.",4
2446,The Power Of Positive Thinking," will show you that the roots of success lie in the mind and teach you how to believe in yourself, break the habit of worrying, and take control of your life by taking control of your thoughts and changing your attitude.",1
2917,The Power Of Positive Thinking," will show you that the roots of success lie in the mind and teach you how to believe in yourself, break the habit of worrying, and take control of your life by taking control of your thoughts and changing your attitude.",0
1866,The Power Of Positive Thinking," will show you that the roots of success lie in the mind and teach you how to believe in yourself, break the habit of worrying, and take control of your life by taking control of your thoughts and changing your attitude.",0
2085,The Power Of Showing Up, inspires parents to help their kids develop strong bonds and emotional intelligence by identifying how to be fully present as well as the benefits of doing so.,3
676,The Power Of Showing Up, inspires parents to help their kids develop strong bonds and emotional intelligence by identifying how to be fully present as well as the benefits of doing so.,1
3998,The Power Of Starting Something Stupid," shows you that most ideas are often falsely labeled stupid at first, and that if they are, that’s a good indicator you should pursue them and not care what anyone thinks.",1
1874,The Power Of Starting Something Stupid," shows you that most ideas are often falsely labeled stupid at first, and that if they are, that’s a good indicator you should pursue them and not care what anyone thinks.",3
3250,The Power Of Starting Something Stupid," shows you that most ideas are often falsely labeled stupid at first, and that if they are, that’s a good indicator you should pursue them and not care what anyone thinks.",2
1418,The Power Of Starting Something Stupid," shows you that most ideas are often falsely labeled stupid at first, and that if they are, that’s a good indicator you should pursue them and not care what anyone thinks.",2
4871,The Power Of Starting Something Stupid," shows you that most ideas are often falsely labeled stupid at first, and that if they are, that’s a good indicator you should pursue them and not care what anyone thinks.",0
2921,The Power Of Starting Something Stupid," shows you that most ideas are often falsely labeled stupid at first, and that if they are, that’s a good indicator you should pursue them and not care what anyone thinks.",3
3790,The Power Of Starting Something Stupid," shows you that most ideas are often falsely labeled stupid at first, and that if they are, that’s a good indicator you should pursue them and not care what anyone thinks.",4
1182,The Power Of The Other," shows you the surprisingly big influence other people have on your life, what different kinds of relationships you have with them and how you can cultivate more good ones to replace the bad, fake or unconnected and live a more fulfilled life.",4
787,The Power Of The Other," shows you the surprisingly big influence other people have on your life, what different kinds of relationships you have with them and how you can cultivate more good ones to replace the bad, fake or unconnected and live a more fulfilled life.",2
4342,The Power Of The Other," shows you the surprisingly big influence other people have on your life, what different kinds of relationships you have with them and how you can cultivate more good ones to replace the bad, fake or unconnected and live a more fulfilled life.",2
2297,The Power Of The Other," shows you the surprisingly big influence other people have on your life, what different kinds of relationships you have with them and how you can cultivate more good ones to replace the bad, fake or unconnected and live a more fulfilled life.",4
1760,The Power Of The Other," shows you the surprisingly big influence other people have on your life, what different kinds of relationships you have with them and how you can cultivate more good ones to replace the bad, fake or unconnected and live a more fulfilled life.",2
1712,The Power Of Your Subconscious Mind," is a spiritual self-help classic, which teaches you how to use visualization and other suggestion techniques to adapt your unconscious behavior in positive ways.",4
2244,The Power Of Your Subconscious Mind," is a spiritual self-help classic, which teaches you how to use visualization and other suggestion techniques to adapt your unconscious behavior in positive ways.",1
2821,The Power Of Your Subconscious Mind," is a spiritual self-help classic, which teaches you how to use visualization and other suggestion techniques to adapt your unconscious behavior in positive ways.",2
5176,The Power Of Your Subconscious Mind," is a spiritual self-help classic, which teaches you how to use visualization and other suggestion techniques to adapt your unconscious behavior in positive ways.",0
1074,The Power Paradox," frames the concept of power in an inspiring new narrative, which can help us create better and more equal relationships, workplaces, and societies.",2
2137,The Power Paradox," frames the concept of power in an inspiring new narrative, which can help us create better and more equal relationships, workplaces, and societies.",4
3377,The Power Paradox," frames the concept of power in an inspiring new narrative, which can help us create better and more equal relationships, workplaces, and societies.",1
3609,The Power Paradox," frames the concept of power in an inspiring new narrative, which can help us create better and more equal relationships, workplaces, and societies.",4
708,The Power Paradox," frames the concept of power in an inspiring new narrative, which can help us create better and more equal relationships, workplaces, and societies.",2
3186,The Power Paradox," frames the concept of power in an inspiring new narrative, which can help us create better and more equal relationships, workplaces, and societies.",4
389,The Power Paradox," frames the concept of power in an inspiring new narrative, which can help us create better and more equal relationships, workplaces, and societies.",3
1628,The Power Paradox," frames the concept of power in an inspiring new narrative, which can help us create better and more equal relationships, workplaces, and societies.",3
4726,The Power Paradox," frames the concept of power in an inspiring new narrative, which can help us create better and more equal relationships, workplaces, and societies.",1
3128,The Power of Focus, offers its readers a focus-based approach that they can use to achieve their financial and personal goals through practical exercises and habits that they can implement into their daily lives to actively shape their future.,1
1512,The Power of Focus, offers its readers a focus-based approach that they can use to achieve their financial and personal goals through practical exercises and habits that they can implement into their daily lives to actively shape their future.,2
1301,The Power of Focus, offers its readers a focus-based approach that they can use to achieve their financial and personal goals through practical exercises and habits that they can implement into their daily lives to actively shape their future.,0
4621,The Power of Focus, offers its readers a focus-based approach that they can use to achieve their financial and personal goals through practical exercises and habits that they can implement into their daily lives to actively shape their future.,4
2621,The Power of Focus, offers its readers a focus-based approach that they can use to achieve their financial and personal goals through practical exercises and habits that they can implement into their daily lives to actively shape their future.,0
626,The Power of Focus, offers its readers a focus-based approach that they can use to achieve their financial and personal goals through practical exercises and habits that they can implement into their daily lives to actively shape their future.,0
3520,The Power of Focus, offers its readers a focus-based approach that they can use to achieve their financial and personal goals through practical exercises and habits that they can implement into their daily lives to actively shape their future.,2
5029,The Power of Focus, offers its readers a focus-based approach that they can use to achieve their financial and personal goals through practical exercises and habits that they can implement into their daily lives to actively shape their future.,3
1233,The Power of Now," shows you that every minute you spend worrying about the future or regretting the past is a minute lost, because the only place you can truly live in is the present, the now, which is why the book offers actionable strategies to start living every minute as it occurs and becoming 100% present in and for your life.",0
2432,The Power of Now," shows you that every minute you spend worrying about the future or regretting the past is a minute lost, because the only place you can truly live in is the present, the now, which is why the book offers actionable strategies to start living every minute as it occurs and becoming 100% present in and for your life.",3
5227,The Power of Now," shows you that every minute you spend worrying about the future or regretting the past is a minute lost, because the only place you can truly live in is the present, the now, which is why the book offers actionable strategies to start living every minute as it occurs and becoming 100% present in and for your life.",1
2906,The Power of Now," shows you that every minute you spend worrying about the future or regretting the past is a minute lost, because the only place you can truly live in is the present, the now, which is why the book offers actionable strategies to start living every minute as it occurs and becoming 100% present in and for your life.",3
571,The Power of Regret," is a deep dive into an emotion we all experience, outlining in three parts why regret makes us more human, not less, which four core regrets plague us all, and how we can accept and reshape our mistakes into better futures instead of keeping them as skeletons in our closets.",2
1932,The Power of Regret," is a deep dive into an emotion we all experience, outlining in three parts why regret makes us more human, not less, which four core regrets plague us all, and how we can accept and reshape our mistakes into better futures instead of keeping them as skeletons in our closets.",4
1429,The Power of Regret," is a deep dive into an emotion we all experience, outlining in three parts why regret makes us more human, not less, which four core regrets plague us all, and how we can accept and reshape our mistakes into better futures instead of keeping them as skeletons in our closets.",1
4396,The Power of Regret," is a deep dive into an emotion we all experience, outlining in three parts why regret makes us more human, not less, which four core regrets plague us all, and how we can accept and reshape our mistakes into better futures instead of keeping them as skeletons in our closets.",3
849,The Power of Regret," is a deep dive into an emotion we all experience, outlining in three parts why regret makes us more human, not less, which four core regrets plague us all, and how we can accept and reshape our mistakes into better futures instead of keeping them as skeletons in our closets.",0
1439,The Power of Regret," is a deep dive into an emotion we all experience, outlining in three parts why regret makes us more human, not less, which four core regrets plague us all, and how we can accept and reshape our mistakes into better futures instead of keeping them as skeletons in our closets.",0
1922,The Power of Regret," is a deep dive into an emotion we all experience, outlining in three parts why regret makes us more human, not less, which four core regrets plague us all, and how we can accept and reshape our mistakes into better futures instead of keeping them as skeletons in our closets.",2
4406,The Power of Regret," is a deep dive into an emotion we all experience, outlining in three parts why regret makes us more human, not less, which four core regrets plague us all, and how we can accept and reshape our mistakes into better futures instead of keeping them as skeletons in our closets.",0
581,The Power of Regret," is a deep dive into an emotion we all experience, outlining in three parts why regret makes us more human, not less, which four core regrets plague us all, and how we can accept and reshape our mistakes into better futures instead of keeping them as skeletons in our closets.",0
859,The Power of Regret," is a deep dive into an emotion we all experience, outlining in three parts why regret makes us more human, not less, which four core regrets plague us all, and how we can accept and reshape our mistakes into better futures instead of keeping them as skeletons in our closets.",1
1963,The Practice," talks about ways to enhance your creativity, boost your innovation skills, upgrade your creative process, and most importantly, get disciplined in your practice to turn your hobby into a professional endeavor.",3
3480,The Practice," talks about ways to enhance your creativity, boost your innovation skills, upgrade your creative process, and most importantly, get disciplined in your practice to turn your hobby into a professional endeavor.",0
3828,The Practice," talks about ways to enhance your creativity, boost your innovation skills, upgrade your creative process, and most importantly, get disciplined in your practice to turn your hobby into a professional endeavor.",4
1460,The Practice," talks about ways to enhance your creativity, boost your innovation skills, upgrade your creative process, and most importantly, get disciplined in your practice to turn your hobby into a professional endeavor.",1
3838,The Practice," talks about ways to enhance your creativity, boost your innovation skills, upgrade your creative process, and most importantly, get disciplined in your practice to turn your hobby into a professional endeavor.",2
1990,The Practice of Groundedness," provides a more grounded way of living by eliminating the cult of being productive all the time to achieve success, instead offering a way to be at peace with yourself, prioritizing mental health and a simple yet meaningful life. ",0
4994,The Practice of Groundedness," provides a more grounded way of living by eliminating the cult of being productive all the time to achieve success, instead offering a way to be at peace with yourself, prioritizing mental health and a simple yet meaningful life. ",3
904,The Practice of Groundedness," provides a more grounded way of living by eliminating the cult of being productive all the time to achieve success, instead offering a way to be at peace with yourself, prioritizing mental health and a simple yet meaningful life. ",2
4055,The Practice of Groundedness," provides a more grounded way of living by eliminating the cult of being productive all the time to achieve success, instead offering a way to be at peace with yourself, prioritizing mental health and a simple yet meaningful life. ",1
608,The Practice of Groundedness," provides a more grounded way of living by eliminating the cult of being productive all the time to achieve success, instead offering a way to be at peace with yourself, prioritizing mental health and a simple yet meaningful life. ",2
2597,The Practice of Groundedness," provides a more grounded way of living by eliminating the cult of being productive all the time to achieve success, instead offering a way to be at peace with yourself, prioritizing mental health and a simple yet meaningful life. ",3
2309,The Practicing Mind," shows you how to cultivate patience, focus, and discipline for working towards your biggest goals, by going back to the basic principles of practice, embracing a child-like trial-and-error attitude again and thus make working hard towards mastery a fulfilling process in itself.",1
1768,The Practicing Mind," shows you how to cultivate patience, focus, and discipline for working towards your biggest goals, by going back to the basic principles of practice, embracing a child-like trial-and-error attitude again and thus make working hard towards mastery a fulfilling process in itself.",4
4250,The Pragmatist’s Guide To Relationships," is an extensive, practical guide to finding a companion, be it for marriage, dating, or sex and building a healthy, happy life with them.",1
686,The Pragmatist’s Guide To Relationships," is an extensive, practical guide to finding a companion, be it for marriage, dating, or sex and building a healthy, happy life with them.",1
1019,The Pragmatist’s Guide To Relationships," is an extensive, practical guide to finding a companion, be it for marriage, dating, or sex and building a healthy, happy life with them.",0
2223,The Presence Process," is an actionable 10-week program to become more present and consciously respond to situations based on breathing practice, insightful text, and observing your day-to-day experience.",0
1143,The Presence Process," is an actionable 10-week program to become more present and consciously respond to situations based on breathing practice, insightful text, and observing your day-to-day experience.",3
5169,The Presence Process," is an actionable 10-week program to become more present and consciously respond to situations based on breathing practice, insightful text, and observing your day-to-day experience.",0
422,The Prince," is a 16th century political treatise, famous for condoning, even encouraging evil behavior amongst political rulers, in order for them to stay in power.",3
3725,The Prince," is a 16th century political treatise, famous for condoning, even encouraging evil behavior amongst political rulers, in order for them to stay in power.",3
1738,The Productivity Project, recounts the lessons Chris Bailey learned over the course of a year running various productivity experiments to help you get more done in all areas of your life.,0
2843,The Productivity Project, recounts the lessons Chris Bailey learned over the course of a year running various productivity experiments to help you get more done in all areas of your life.,4
4810,The Productivity Project, recounts the lessons Chris Bailey learned over the course of a year running various productivity experiments to help you get more done in all areas of your life.,2
4127,The Promise Of A Pencil," narrates the story of how Adam Braun, well-bred, average college kid, working at Bain &amp; Company, shook off what society expected of him and created a life of significance and success by starting his own charity, which now has built hundreds of schools for children in need.",4
1226,The Promise Of A Pencil," narrates the story of how Adam Braun, well-bred, average college kid, working at Bain &amp; Company, shook off what society expected of him and created a life of significance and success by starting his own charity, which now has built hundreds of schools for children in need.",2
3764,The Promise Of A Pencil," narrates the story of how Adam Braun, well-bred, average college kid, working at Bain &amp; Company, shook off what society expected of him and created a life of significance and success by starting his own charity, which now has built hundreds of schools for children in need.",0
2900,The Promise Of A Pencil," narrates the story of how Adam Braun, well-bred, average college kid, working at Bain &amp; Company, shook off what society expected of him and created a life of significance and success by starting his own charity, which now has built hundreds of schools for children in need.",0
3000,The Psychology Of Selling, motivates you to work on your self-image and how you relate to customers so that you can close more deals.,2
4256,The Psychology Of Selling, motivates you to work on your self-image and how you relate to customers so that you can close more deals.,1
2118,The Psychology Of Selling, motivates you to work on your self-image and how you relate to customers so that you can close more deals.,0
1606,The Psychology Of Selling, motivates you to work on your self-image and how you relate to customers so that you can close more deals.,2
4702,The Psychology Of Selling, motivates you to work on your self-image and how you relate to customers so that you can close more deals.,1
3591,The Psychology Of Selling, motivates you to work on your self-image and how you relate to customers so that you can close more deals.,4
1343,The Psychology Of Selling, motivates you to work on your self-image and how you relate to customers so that you can close more deals.,0
1300,The Psychology of Money," explores how money moves around in an economy and how personal biases and the emotional factor play an important role in our financial decisions, as well as how to think more rationally and make better decisions when it comes to money.",4
3513,The Psychology of Money," explores how money moves around in an economy and how personal biases and the emotional factor play an important role in our financial decisions, as well as how to think more rationally and make better decisions when it comes to money.",4
2003,The Psychology of Money," explores how money moves around in an economy and how personal biases and the emotional factor play an important role in our financial decisions, as well as how to think more rationally and make better decisions when it comes to money.",4
460,The Psychology of Money," explores how money moves around in an economy and how personal biases and the emotional factor play an important role in our financial decisions, as well as how to think more rationally and make better decisions when it comes to money.",1
2920,The Psychology of Winning," teaches you the 10 qualities of winners, which set them apart and help them win in every sphere of life: personally, professionally and spiritually.",3
1873,The Psychology of Winning," teaches you the 10 qualities of winners, which set them apart and help them win in every sphere of life: personally, professionally and spiritually.",3
2454,The Psychology of Winning," teaches you the 10 qualities of winners, which set them apart and help them win in every sphere of life: personally, professionally and spiritually.",4
4420,The Purpose Driven Life, is Christian pastor Rick Warren’s answer to the burning question that we all have about why we’re here and explains God’s five purposes for your life and how you can realize and live each of them by going on a 40-day spiritual journey.,1
993,The Purpose Driven Life, is Christian pastor Rick Warren’s answer to the burning question that we all have about why we’re here and explains God’s five purposes for your life and how you can realize and live each of them by going on a 40-day spiritual journey.,0
4359,The Rebel Rules," shows you how you can run a business by being yourself, relying on your vision, instinct, passion and agility to call the shots, stay innovative and maneuver your business like a startup, even if it’s long outgrown its baby pants.",3
3236,The Rebel Rules," shows you how you can run a business by being yourself, relying on your vision, instinct, passion and agility to call the shots, stay innovative and maneuver your business like a startup, even if it’s long outgrown its baby pants.",0
3728,The Rebel Rules," shows you how you can run a business by being yourself, relying on your vision, instinct, passion and agility to call the shots, stay innovative and maneuver your business like a startup, even if it’s long outgrown its baby pants.",2
3964,The Rebel Rules," shows you how you can run a business by being yourself, relying on your vision, instinct, passion and agility to call the shots, stay innovative and maneuver your business like a startup, even if it’s long outgrown its baby pants.",0
646,The Relationship Cure," will show you how to improve all your relationships whether in a marriage, at work, or with friends, by revealing the science of understanding how others communicate their needs and how to efficiently express your own desires too.",2
414,The Republic," is one of the most important works about philosophy and politics in history, written by Plato, one of Socrates students in ancient Greece, as a dialogue about justice and political systems.",1
4872,The Richest Man In Babylon," gives common sense financial advice which you can apply today, told through tales and parables from the times of ancient Babylon.",4
3791,The Richest Man In Babylon," gives common sense financial advice which you can apply today, told through tales and parables from the times of ancient Babylon.",1
1419,The Richest Man In Babylon," gives common sense financial advice which you can apply today, told through tales and parables from the times of ancient Babylon.",4
2695,The Ride Of A Lifetime," illustrates Robert Iger’s journey to becoming the CEO of Disney, and how his vision, strategy, and guidance successfully led the company through a time when its future was highly uncertain.",0
255,The Ride Of A Lifetime," illustrates Robert Iger’s journey to becoming the CEO of Disney, and how his vision, strategy, and guidance successfully led the company through a time when its future was highly uncertain.",4
3564,The Ride Of A Lifetime," illustrates Robert Iger’s journey to becoming the CEO of Disney, and how his vision, strategy, and guidance successfully led the company through a time when its future was highly uncertain.",4
4668,The Ride Of A Lifetime," illustrates Robert Iger’s journey to becoming the CEO of Disney, and how his vision, strategy, and guidance successfully led the company through a time when its future was highly uncertain.",0
3166,The Ride Of A Lifetime," illustrates Robert Iger’s journey to becoming the CEO of Disney, and how his vision, strategy, and guidance successfully led the company through a time when its future was highly uncertain.",2
1700,The Rise, explains the integral role of failure in all creative endeavors and provides examples of great thinkers who thrived because they viewed failure as a necessary part of their journey towards mastery.,2
2808,The Rise, explains the integral role of failure in all creative endeavors and provides examples of great thinkers who thrived because they viewed failure as a necessary part of their journey towards mastery.,0
3912,The Rise, explains the integral role of failure in all creative endeavors and provides examples of great thinkers who thrived because they viewed failure as a necessary part of their journey towards mastery.,2
1790,The Rise Of Superman," decodes the science of ultimate, human performance by examining how top athletes enter and stay in a state of flow, while achieving their greatest feats, and how you can do the same.",2
2871,The Rise Of Superman," decodes the science of ultimate, human performance by examining how top athletes enter and stay in a state of flow, while achieving their greatest feats, and how you can do the same.",1
2339,The Rise Of Superman," decodes the science of ultimate, human performance by examining how top athletes enter and stay in a state of flow, while achieving their greatest feats, and how you can do the same.",3
1056,The Road Back To You, will teach you more about what kind of person you are by identifying the pros and cons of each personality type within the Enneagram test.,0
2126,The Road Back To You, will teach you more about what kind of person you are by identifying the pros and cons of each personality type within the Enneagram test.,4
1614,The Road Back To You, will teach you more about what kind of person you are by identifying the pros and cons of each personality type within the Enneagram test.,0
2731,The Road Back To You, will teach you more about what kind of person you are by identifying the pros and cons of each personality type within the Enneagram test.,0
700,The Road Back To You, will teach you more about what kind of person you are by identifying the pros and cons of each personality type within the Enneagram test.,1
